t,gx,gy,gz,ax,ay,az,temp
0.25,0.008828582424881323,-0.006598153704871148,0.004174393660184386,0.03038606307951038,0.07781376610069346,10.044574299388202,25.002356097596774
0.26,0.008750708472760804,-0.006433085155608334,0.004502452761313153,0.07140024893858732,0.0775551276539944,9.990341838355047,25.00245033327799
0.27,0.007205688870720019,-0.0065082753851911,0.003580088316601838,0.01690149143459402,0.07100006566173167,10.024735542192332,25.002544567991855
0.28,0.006564992425293153,-0.005318238526900185,0.0034836574257770037,0.04639728741712115,0.010718027748447802,10.053546015722551,25.002638801701163
0.29,0.008014992942473225,-0.005326954677531728,0.004491184293632939,0.057059306041743384,0.07377912857156599,10.02405152259914,25.002733034368717
0.3,0.008798462130767343,-0.0061378796783131935,0.0035343718567514308,-0.005702544217784964,0.05805022171486773,10.02743766909274,25.00282726595731
0.31,0.007904338146912321,-0.008362268207541242,0.002408176280334604,0.020553371783109727,0.07805302244009484,10.025156594291303,25.002921496429746
0.32,0.006412760465174717,-0.007396145558642075,0.004439751649395781,0.028498499224271095,0.07989931275959812,9.972324042711675,25.003015725748817
0.33,0.0069134251335679275,-0.006529427575655146,0.0054291511275646725,0.0265148413052364,0.10991357525965434,10.004251143937426,25.00310995387733
0.34,0.007572483234726289,-0.004967478204146079,0.0029730205519891357,0.04653119843947432,0.03218888160247543,10.004150796172464,25.003204180778084
0.35,0.007753474930558844,-0.007330030876874814,0.0036270636165093816,-0.01768794455429575,0.09649134506786636,10.057598449741082,25.003298406413876
0.36,0.009008369764948874,-0.008418248592469289,0.004477866007900443,-0.001429083602626865,0.09066287263453181,10.057923252092905,25.00339263074751
0.37,0.008285282722798734,-0.006831809937975513,0.0024093363601727,0.0005592342611499188,0.06150619513031552,10.028578891828062,25.003486853741787
0.38,0.008086555409256643,-0.006741289792689323,0.004255943832490175,-0.023729339445608528,0.06095588266600769,10.07367238739846,25.00358107535951
0.39,0.008026222574628131,-0.0037575095521507184,0.0037367088097796735,-0.013453605607508901,0.08178028473978238,10.021864942276384,25.00367529556348
0.4,0.006771803008853762,-0.005749014111061158,0.004241996352368942,-0.0033661772610885637,0.06407949260146295,10.061187037585261,25.0037695143165
0.41,0.009631025090288525,-0.00483084425571959,0.004392558165064461,0.018154714397379028,0.07774807145131535,10.056330793480056,25.00386373158138
0.42,0.009755963469463474,-0.007664268276051991,0.003296273313975278,-0.007135513109945049,0.02855953252454032,10.061690316530887,25.003957947320917
0.43,0.00688810887031337,-0.006545733724418076,0.00248564523768806,0.005642453478552923,0.08289397380417236,9.98070866606018,25.004052161497917
0.44,0.008762181136177286,-0.006311111775938283,0.0023821130760470766,0.01320258915738495,0.02715903202386798,10.007142874871297,25.00414637407519
0.45,0.00678130510255095,-0.005561080613569727,0.0049219392246838195,-0.017890895555348386,0.03329882862244854,9.995403274580289,25.00424058501554
0.46,0.010396077070030143,-0.0019205925475897388,0.004455850376603596,-0.06725491928904619,0.025395881742229058,10.03014045300033,25.004334794281775
0.47,0.006812554255961763,-0.008984864793023833,0.00429448260857822,0.011976791686431811,0.027795915485046972,10.02263515422288,25.0044290018367
0.48,0.007024470685627609,-0.00658150016425156,0.003326693521034211,-0.02479959216455655,0.0780881383715757,10.00140274964922,25.00452320764313
0.49,0.007831050936300338,-0.004507627676897299,0.004172753424189879,-0.008206894511769812,0.05532336853563125,10.0870081106133,25.004617411663865
0.5,0.007809638195553574,-0.007449915253956136,0.002157848760825207,-0.021217245585670518,0.06421679265545858,10.030106998703754,25.00471161386172
0.51,0.007416430509112003,-0.006075295571145649,0.0059447229049378715,-0.027325585472668033,0.013233930552633881,9.98586805942521,25.004805814199504
0.52,0.008156329425767463,-0.004624164684567719,0.003450774841606933,0.024330696033266038,0.04829705335160806,9.997707810196447,25.00490001264003
0.53,0.006578067480299571,-0.007351163467125321,0.0032022513290106717,0.028869889538762395,0.03529554377414392,10.002263030043324,25.004994209146105
0.54,0.010554163678922198,-0.0071499413509141406,0.004922338124109979,-0.04386843123950456,0.06685328370032226,10.012447426386188,25.00508840368055
0.55,0.006916487386295569,-0.004695797781976058,0.004423446062716449,0.02541288894501653,0.025805978313201174,9.998962797415281,25.005182596206172
0.56,0.007812034522810291,-0.006057067536589608,0.0032797335350276706,-0.0368073108137456,0.05098216278763762,10.052520418414119,25.005276786685787
0.57,0.008535286641778496,-0.0066369768724770925,0.0026518336598560267,-0.008075782679219483,0.01962739492114269,9.983347063520805,25.005370975082208
0.58,0.006466474910816457,-0.005758376915189033,0.005737000382051479,-0.046781755002516336,0.021591509393397844,10.026574782319852,25.005465161358256
0.59,0.008191989936288125,-0.006166093656553836,0.004314408753562798,-0.0418416971208631,0.06661835052993656,10.005926965628241,25.005559345476744
0.6,0.00956720209004819,-0.0056928644980906015,0.0035479800460828893,-0.014399047472800023,0.06423894944161773,9.975098031700886,25.00565352740049
0.61,0.009327546452071867,-0.005399740986153741,0.005689331591195591,0.026772132024811393,0.03831962163997471,9.992739459564579,25.005747707092315
0.62,0.008219881324666287,-0.007714256644408701,0.0024950248808297687,-0.013613730161913211,0.07717840980341743,10.022525405232283,25.005841884515032
0.63,0.0099811135186775,-0.003586867990903384,0.003802528865389139,-0.077104234977714,0.064991952215789,9.94927622938158,25.00593605963147
0.64,0.007540175214636815,-0.003953977990860917,0.0027822497497521632,-0.008692851365674893,0.05484427739109238,9.99383733665498,25.00603023240444
0.65,0.006926327577253009,-0.005099342487435338,0.0035659343648544515,0.016571376662967496,0.0780352938502269,9.980352294629782,25.006124402796775
0.66,0.007993853759935915,-0.006228820057934317,0.004371332003678827,-0.022747110074919624,0.05686600249772951,9.955703773421883,25.006218570771292
0.67,0.009688978233576461,-0.005873181130337557,0.004708332672604544,-0.012762539255630359,0.09561932933484599,9.956901581913256,25.006312736290816
0.68,0.005539793478762774,-0.0060682057627021654,0.0030724467026778416,-0.00865672077940224,0.04128872723795672,10.069271772204408,25.006406899318172
0.69,0.006537424327491647,-0.007229413313700251,0.003632464215229107,-0.0145890362000896,0.044438445209962096,9.972118722310343,25.006501059816184
0.7,0.009099083050827215,-0.00785694980483539,0.004033694641853859,0.0018264541070175323,0.06543782754066324,9.976756964876172,25.00659521774768
0.71,0.0074189966799997065,-0.006458742332106746,0.005103033607835065,0.031208484021658957,0.06546293036007823,10.032363976600484,25.00668937307549
0.72,0.00864573852440471,-0.004127642649580159,0.0038300437528251095,-0.008297265835197578,0.06468231126495733,9.99828411216403,25.00678352576244
0.73,0.007164868865995156,-0.0063134023436327,0.004266746470398344,0.04527724648473448,0.06112854584638972,10.00538332634608,25.006877675771364
0.74,0.008211888030144453,-0.0075181433011267135,0.004099538759790662,-0.012200459970627426,0.0434261683467794,10.01271030639436,25.006971823065086
0.75,0.008273873996166687,-0.0024755363474525116,0.006064529072409838,0.026134423781181432,0.03870552325851752,10.009153736869635,25.007065967606447
0.76,0.006976107979329417,-0.006402336706168846,0.0023902137979792968,0.007071884730573448,0.06790732845851707,9.950463315140455,25.007160109358274
0.77,0.007291151583243816,-0.005558152994973523,0.005326438982977057,-0.026195180991329642,0.019629503436586766,10.006155501652854,25.007254248283402
0.78,0.00712509939470767,-0.006915805016094915,0.0016379820672874795,-0.02548240109670933,0.04397839868405105,9.966886223234852,25.00734838434467
0.79,0.007804800895346111,-0.007487380176603388,0.003417616629897319,-0.010550296115034077,0.02639824916587446,10.029356270145053,25.007442517504913
0.8,0.006947767066198894,-0.00613196757595358,0.0020664987695077058,0.015923639093867334,0.06207956988128186,9.99544105825022,25.007536647726965
0.81,0.006239545705530812,-0.003019054043160383,0.002583835160598566,-0.05958380298908175,0.0450433644861443,9.980736590602003,25.00763077497367
0.82,0.006683857305854433,-0.0034283210603501604,0.007195573886164448,0.008965026517965649,0.0752249507265224,10.015491445199778,25.007724899207865
0.83,0.00659412004540959,-0.006515548539503243,0.0043757111060345605,0.039437949273797644,0.041960351437217464,9.985590371797738,25.007819020392393
0.84,0.01007443717328671,-0.0073815999097995326,0.0037301943694636793,0.03268314686707731,0.06252720904706774,9.997199240302647,25.007913138490093
0.85,0.008932805091274093,-0.005391327495746734,0.003586228321646891,0.056942434346843464,0.07404960532671509,9.999005786434108,25.008007253463813
0.86,0.00783941244258075,-0.007924854131717975,0.0037380088816278685,-0.019031544409419,0.09501550480434831,10.011727104668468,25.008101365276396
0.87,0.007680335011989254,-0.005674962154523242,0.0033891400592990823,0.002282307586152812,0.07680888996874251,10.033266011419325,25.00819547389069
0.88,0.008565846227054167,-0.0045821978550522405,0.004170972260435312,0.018042899534726903,0.08262446611769442,10.019547179484885,25.00828957926954
0.89,0.008422107690079044,-0.0059255825133909855,0.004000092832400556,0.0181935175029068,0.03738729006438381,10.06303452421176,25.008383681375793
0.9,0.007134130359748583,-0.005556908033657369,0.0038929847417451618,-0.03546349976972108,0.06653572320592926,9.962326654138284,25.008477780172303
0.91,0.010511801970716713,-0.003797303136534661,0.004424431207812151,-0.0013970621650786566,0.041876928139693605,10.009447387883005,25.00857187562192
0.92,0.0070843313483662795,-0.007557376060776786,0.005310257248397752,0.011799530440729355,0.031095806316151404,10.004161937441548,25.008665967687495
0.93,0.008315299070176566,-0.0053277992352517446,0.0020809554143283882,0.043357026673688466,0.021129727269959084,9.977773479386812,25.008760056331884
0.94,0.009112926177869816,-0.005363811526499892,0.002778526247144074,0.027369439437460046,0.06004468477089975,10.009940157754384,25.008854141517944
0.95,0.007434170231060061,-0.005630795913900873,0.004057713478191868,0.03221587046076982,0.03563922634964779,9.988484472636875,25.008948223208524
0.96,0.007649394577035734,-0.006144883575292345,0.003722824883972426,-0.017732455994005157,0.04812346467460423,10.047967906718325,25.00904230136649
0.97,0.008183075014522962,-0.00393991123780958,0.0011766757149755725,-0.049485602865735355,0.024435023294517938,9.961401341846617,25.0091363759547
0.98,0.007715779682588379,-0.005752882610078574,0.00432559338865581,0.04359761852057904,0.04066995182840662,9.994649643325278,25.009230446936012
0.99,0.007553702502414453,-0.008459410495470016,0.004360795032085521,-0.04689222533762809,0.050526340987354264,10.032831895066941,25.00932451427329
1.0,0.010072820256997022,-0.008147405966882593,0.004950210815068007,0.009135511448188895,0.05485295656363847,9.955026863185543,25.0094185779294
1.01,0.007605769732252528,-0.006085854084160386,0.002841811638225656,-0.008291762619239156,0.061986763389924676,9.973364804574933,25.0095126378672
1.02,0.007598652593172948,-0.004179937567421459,0.004640920766186478,0.021193534739336432,0.08265506930606194,9.988186441323068,25.009606694049562
1.03,0.010078773926491933,-0.0043516233554312285,0.004482995346822534,0.02332176581315113,0.05480044127044706,10.041811615410522,25.009700746439353
1.04,0.010092721431401351,-0.005385409577766382,0.004910786994476765,0.06257131980174241,0.027250516505869075,10.029726700913493,25.009794794999447
1.05,0.00764411485575835,-0.005906835857797114,0.0032328337943696955,0.040695736984881825,0.03069410047014868,9.986699338617,25.009888839692707
1.06,0.009187500721513824,-0.007649625072360812,0.004860585376659427,-0.016044512946876113,0.054155275320988565,9.993699503800938,25.00998288048201
1.07,0.007771218730993809,-0.0043602540691457525,0.004825955887604386,-0.004401737641652462,0.0813368231917887,9.944437224899643,25.01007691733023
1.08,0.010184775389176162,-0.004976915432405898,0.002270755718781435,-0.027670002649241274,0.07663113613387626,10.022792036755867,25.010170950200244
1.09,0.007919656192522159,-0.007640810069632742,0.003429892173397098,-0.030209465821001716,0.07354480460850273,10.047562942618232,25.010264979054927
1.1,0.009813474119932067,-0.005107452664743226,0.003231176528563379,7.600456603470865e-05,0.029650241382211166,10.033101736202054,25.01035900385716
1.11,0.006783539160271522,-0.005954105069973235,0.0026617838356807594,0.0532381629291262,0.03306122150369217,10.0063592663664,25.010453024569824
1.12,0.007194631667124102,-0.005563186739828259,0.0052708432397173665,0.03425146904661062,0.0611031940189692,9.94918971734374,25.010547041155796
1.13,0.008730513766669327,-0.00920780531203734,0.004334803401933286,0.014849331563573952,0.03046650818295881,9.96444007683219,25.010641053577963
1.14,0.008086440287879094,-0.0054205536004782295,0.005777830649816329,-0.05028563972957385,0.09120455420863904,9.978392437791442,25.010735061799213
1.15,0.0055241140678343095,-0.006827544795267548,0.00464999695507269,0.011546885407436158,0.07408387405622327,10.010281407674086,25.010829065782428
1.16,0.0061020867206552695,-0.003933671332725088,0.004405192273970724,0.010443923399219148,0.0685424964471859,10.009522325972652,25.010923065490502
1.17,0.009015900783012084,-0.006799321126130513,0.004895140058962832,-0.021257985429480715,0.03409170945975548,10.001743790586369,25.01101706088632
1.18,0.009282165867186845,-0.005673970771807964,0.004257840981968566,-0.002238121441470496,0.06989410250794408,10.040356002149284,25.01111105193278
1.19,0.008324411887138072,-0.007208683370635134,0.003837718451735612,0.011863960817084716,0.035168405864719476,9.93530621392862,25.01120503859277
1.2,0.00781697296105717,-0.005463248589905107,0.005099806671601324,-0.02152131617637971,0.02022741987725727,9.981731289524454,25.01129902082919
1.21,0.006729756701625909,-0.006175012642447409,0.00562960110242487,0.008815109665956337,0.06023608421948291,10.06456488374202,25.011392998604936
1.22,0.007107694125424923,-0.007151150024206449,0.004222536811014313,0.01603924656246558,0.11132983393281165,10.027987660927677,25.011486971882903
1.23,0.009013262228582385,-0.005984003522215077,0.005461856649480688,0.03411800229915104,0.04782388639461315,9.970718902933461,25.011580940625997
1.24,0.009028152779079833,-0.004821451906353914,0.004609528151456503,-0.011921996724026386,0.05754080314101602,9.985002115711838,25.011674904797122
1.25,0.010793183720415302,-0.006287226364412462,0.0017961254787268346,-0.028487472734125538,0.06954460538778125,9.972930490681687,25.011768864359176
1.26,0.009925105233820569,-0.006640779203339556,0.004118668488777336,-0.04445795844355591,0.026454738810867302,9.997603824375576,25.01186281927507
1.27,0.009571460821832632,-0.008243163357482496,0.0026231880644832467,-0.028180773232935694,0.0514866327070817,10.024317417768934,25.011956769507712
1.28,0.006078466475457376,-0.007111790806035594,0.004483600266618693,0.018780091405900524,0.039370024545499274,9.963377069214753,25.01205071502001
1.29,0.008629025411375325,-0.005613216148940025,0.002445957527718397,-0.01572190395447622,0.0762312046739394,10.033557479329424,25.012144655774875
1.3,0.0052278758760408274,-0.005923904980453465,0.003481046362997831,0.012133497631000592,0.09151335942787175,10.060437667827818,25.012238591735223
1.31,0.008551262926059934,-0.0050172649232902225,0.00415206557526455,-0.012950037843885836,0.0994969211116217,9.996765615334663,25.01233252286397
1.32,0.008912159702451024,-0.005679104076238904,0.004583071176161613,0.032142260917801924,0.07771317912283732,9.941837330583915,25.012426449124032
1.33,0.0071543920845561415,-0.0062514559793640425,0.004216453706322653,-0.027440014047803704,0.023677088343309956,9.94807769498797,25.012520370478327
1.34,0.008984634170500903,-0.006551237641114401,0.004573283981305324,0.027926249501869678,0.11579876194336183,9.99685767984963,25.01261428688978
1.35,0.007680993449701546,-0.006164559034259383,0.00491247094622648,0.02717149996099138,0.09944265889534082,10.011769814405847,25.01270819832131
1.36,0.005608327554735013,-0.007815061259304666,0.002369596062812897,0.0007874080525488083,0.0509938880232214,10.022305084230558,25.012802104735847
1.37,0.005199660656182034,-0.006949570216217248,0.004824377289700515,0.027787621500977418,0.07080368736909703,10.018782018426139,25.012896006096316
1.38,0.00765813912034091,-0.0057230938852814075,0.005198139246381872,1.0712963761353887e-05,0.013270423297962242,10.03383012444021,25.012989902365643
1.39,0.00959322335872123,-0.006096793108616595,0.005488944478526337,-0.03699195358844543,0.07521594797840299,10.029286772799773,25.013083793506766
1.4,0.008110551990120932,-0.007172357513358447,0.0033461596125813915,-0.03266616313472179,0.040854727863055655,10.07299038564447,25.013177679482613
1.41,0.006223356184921981,-0.007243387395227114,0.003606181643118128,-0.0008376671360814454,0.023707167087833457,10.030731335670817,25.01327156025612
1.42,0.008964302023254322,-0.003590922236367623,0.0024796003330852558,-0.02163345616719543,0.004098477371285304,10.021735825537485,25.013365435790224
1.43,0.008471392961911902,-0.007456761514820548,0.004522166797309522,-0.025951734473493852,0.06686642358222826,9.979097118780723,25.013459306047867
1.44,0.007842696019174727,-0.008563268156186542,0.005021126690725333,0.02276292582809054,0.06301110308896618,9.92224852515331,25.01355317099199
1.45,0.007273999144629523,-0.006747460333722977,0.0028232723475813412,0.013007176221137642,0.04976067280394906,10.050438164550105,25.013647030585535
1.46,0.007214860067974934,-0.005400953383027116,0.003791831224969954,0.013403035470475543,0.07904556962508441,9.98236589436733,25.01374088479145
1.47,0.008394394402738977,-0.005493309404499619,0.005452727821080984,-0.0221552325245389,0.05715496873030416,9.993563483942596,25.01383473357268
1.48,0.007588656618962745,-0.008067600943584025,0.005173944658229181,0.04168707156630245,0.053580216355746814,9.96590890400052,25.013928576892177
1.49,0.007602214193483295,-0.004439570577591673,0.004421714824500718,-0.02328062741065982,0.08489458036919212,9.999750964983585,25.01402241471289
1.5,0.007842634963755986,-0.005511713748335187,0.00614611381613893,-0.005074553038492838,0.08755840193809827,9.975830777956302,25.014116246997776
1.51,0.010492376634864504,-0.00590286641081411,0.004176209652648783,-0.06550848895281991,0.03399288390201401,10.012850050833482,25.014210073709794
1.52,0.009291488188959663,-0.007183925445874286,0.004366377409880081,-0.005938545610142685,0.014181120637635866,10.037617105003248,25.0143038948119
1.53,0.007968964582455372,-0.005560528503959425,0.0030832943134556537,0.006451708382533458,0.06876556145197776,10.018530728313067,25.01439771026705
1.54,0.006092519008029238,-0.008902176810387808,0.0027708774757114313,-0.03740892737549685,0.06635375966002573,10.034141721062463,25.014491520038217
1.55,0.007449589658072801,-0.006410468221308267,0.006130954278672469,0.03575610691111963,0.07806852310036266,10.021523349074943,25.014585324088358
1.56,0.009327192043888759,-0.007346927562878278,0.004382479297696053,-0.05057583794311242,0.05745497972223081,9.974492820818032,25.014679122380446
1.57,0.00751150611637961,-0.006398109373256133,0.004203858214356921,0.04001183645839075,0.08952377578655739,9.974686278056952,25.01477291487745
1.58,0.008743005340370471,-0.006474961877437621,0.005170236686007795,0.00016745448881953632,0.06483141441819898,10.033928520239648,25.014866701542342
1.59,0.0066296741286291155,-0.005991125312692825,0.006857441099255415,-0.04872174749602359,-0.003996274787453721,10.006323952346905,25.014960482338093
1.6,0.00826769569115033,-0.003993499690751358,0.004100672195990529,-0.07439570467126291,0.06231317747473779,10.024053848754647,25.015054257227682
1.61,0.008696932514395756,-0.006079496472149768,0.003812551660719375,0.03862919724983319,0.04044123896483219,10.010261012676324,25.01514802617409
1.62,0.007064621123929497,-0.005397578097459426,0.0030633090918956553,0.02109209518980973,0.02495298976439797,10.03439432952805,25.015241789140298
1.63,0.008798702283576116,-0.004480598193775726,0.004403184547960953,0.009777069756829498,0.040920652740237304,10.009627378311217,25.015335546089286
1.64,0.00765650151973317,-0.005364448188967826,0.0036604596388989464,-0.0026332345553921792,0.0797152206069402,9.993568477115296,25.015429296984045
1.65,0.009122656550558179,-0.008563968517901173,0.003630831895069489,0.008359514801365785,0.04048706469170723,9.975092229161863,25.015523041787564
1.66,0.005611025605851203,-0.008093085162318088,0.0055002484527953005,0.006692783757295458,0.03276365532348004,10.03072176932636,25.015616780462828
1.67,0.009074221978366024,-0.0070072723265987066,0.0023472461983550133,0.01931377596531371,0.03644994522237115,10.011944173819941,25.015710512972838
1.68,0.004442565394590019,-0.006760893711105689,0.006662456513472143,-0.021544197010020496,0.012952391437553057,9.985991994641694,25.015804239280584
1.69,0.008521861125756376,-0.006783401200469285,0.004511588230450337,3.7295121818689374e-05,0.07247259429757892,10.009886557775049,25.01589795934907
1.7,0.006126849976406669,-0.00641625270777669,0.004109425220317312,0.028777038450846858,0.030400497200335906,9.99304885158681,25.01599167314129
1.71,0.007896679217814742,-0.0048928714296338875,0.004379109748859657,0.05087780105298976,0.003802908517376892,9.990640662210367,25.01608538062025
1.72,0.008801991221729597,-0.0069637211951230635,0.004987596949251603,-0.03059801843287946,0.05240199468088577,9.991200880402044,25.01617908174896
1.73,0.00995472433714879,-0.007358209327511978,0.0030235347787139844,0.01961146314270249,0.06502772846346612,9.96332343769887,25.01627277649042
1.74,0.00960294120358428,-0.0062678815813730845,0.005544203531273213,-0.016098062195372617,0.05786987262448077,10.028763388289248,25.01636646480765
1.75,0.00746895714572938,-0.0039629361932210045,0.004144634398485997,0.07453548854039779,0.07755143209075166,9.972703202542416,25.016460146663658
1.76,0.008309874587987234,-0.003809394769662134,0.0036020524748114117,-0.0012685576619758986,0.06294048346094663,9.988482692149006,25.016553822021457
1.77,0.00687065348489005,-0.0066279898912396966,0.004497567345707452,0.015654534178036313,-0.0057254084752136475,10.022803987882495,25.016647490844075
1.78,0.006121089113383383,-0.00510754073628843,0.0034073515506204827,-0.012744822672914177,0.05480140351252529,10.052006334048848,25.016741153094525
1.79,0.009377375192880276,-0.00935196442686066,0.0031347776473854144,-0.03629871526826766,0.06550928980090724,10.030508690528205,25.01683480873583
1.8,0.005976238218519078,-0.007156721252909533,0.004272432491219838,0.006656893748589025,0.012675765445435055,10.048315892073642,25.016928457731023
1.81,0.007784928049460294,-0.006354728596527221,0.003824896641481933,-0.00479382151219068,0.043102006197815186,9.995167747769825,25.01702210004313
1.82,0.008244065888743933,-0.007411950458720351,0.0047775346049889564,-0.009917591730167503,0.024548119163006248,10.010381618754472,25.017115735635176
1.83,0.00879519916446258,-0.005460946887281459,0.004612186787026389,-0.01637019023742002,0.07665802162019521,10.021666255795685,25.017209364470204
1.84,0.008355701600970392,-0.003150897376176506,0.003904196411842239,0.050316882352914295,0.05194742198556493,9.979399207966564,25.017302986511247
1.85,0.007631500137998508,-0.007054938612500329,0.0028645110623643794,-0.04254547005458144,0.11928676481009476,10.026290655888515,25.017396601721344
1.86,0.00650663385487871,-0.007244316238523286,0.003922251580182722,-0.019225797635393733,0.1052814924994798,10.048500396284352,25.01749021006354
1.87,0.008401154154197257,-0.005928401118026973,0.003157911194827316,-0.03899152507365412,0.03677585349764877,10.000868804954868,25.017583811500877
1.88,0.009080221476823956,-0.004964822258778674,0.0038243868618357815,-0.030555752880058865,0.05516892503849607,10.027885982286072,25.0176774059964
1.89,0.007216500626402346,-0.005232200910838281,0.004206770946234715,-0.0396510257496688,0.06607716534327022,10.042495135213846,25.01777099351317
1.9,0.006262247288701943,-0.006095172358378167,0.0042882393932818196,0.013553407178115668,0.05575589206615742,9.983723943693558,25.01786457401423
1.91,0.006920366256214696,-0.00573421925002758,0.002399695266216432,0.026472056162980536,0.02491938686265499,10.012872537955042,25.01795814746264
1.92,0.009603423320014605,-0.004252870020916796,0.0037222309322667386,0.0023122719915994626,0.08939025873387182,9.986455239645794,25.018051713821457
1.93,0.008436145205406888,-0.009373890752119824,0.002728017573708134,-0.013385274356793517,0.02310093362232013,10.019096296787213,25.018145273053744
1.94,0.007647465295817444,-0.007500986229997603,0.004785836130893725,-0.01116767529096746,0.03373507863644415,9.980565079466325,25.018238825122562
1.95,0.010396755836897593,-0.007647260607201023,0.003078790255506288,0.017659964893887263,0.026990256007754197,9.97264988912065,25.018332369990983
1.96,0.008282538041971916,-0.003744437392100531,0.0026553882562061065,0.028437642765521493,0.053221773876774764,10.035677442751497,25.018425907622074
1.97,0.008298843346768331,-0.003450181608861648,0.0021830649370028063,-0.009233874459274965,0.05784162481689429,10.010104776701958,25.01851943797891
1.98,0.006462716951785002,-0.0065930492490451735,0.003427352745859048,0.043165388014404706,0.09443758913388756,10.042006785222153,25.018612961024562
1.99,0.008975121545304374,-0.0056616763922508265,0.0020475417343936587,-0.017317766098061755,0.030241922057269895,10.029448526817948,25.018706476722116
2.0,0.008618492483480972,-0.006808554442297911,0.005401891938635363,0.04284959106902451,0.09043207449932461,10.005520776234668,25.018799985034647
2.01,0.007246894956275697,-0.00689126139634313,0.004595244771884985,0.023381056346224494,0.0787440042863836,10.00986936932414,25.01889348592524
2.02,0.008915511778804324,-0.0053726608904893156,0.002145842950876711,0.007318008742109988,0.06062261943047852,9.979884110935075,25.018986979356985
2.03,0.008645641327913902,-0.007448031272344158,0.00425880372274709,-0.01903477312667858,0.03823141987773011,9.953927623142958,25.019080465292973
2.04,0.006291518677521128,-0.005375148993439711,0.0031127412052618904,0.005832597820452301,0.056737095560548324,10.029486052341877,25.019173943696295
2.05,0.006460838419687374,-0.005000651808924641,0.004265808973844426,0.03936831848937337,0.09495339221570281,10.050494094665911,25.019267414530045
2.06,0.0072632278383285235,-0.00396834961137051,0.0035152823362732833,-0.021165630818670234,0.017778290216359405,10.034886994498093,25.01936087775733
2.07,0.008038529208765122,-0.005623521173249959,0.003318367472458525,0.04301080314602702,0.1014409385218919,10.020623078710155,25.01945433334124
